Home Ownership,Years in current job,Tax Liens,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Credit Score,Annual Income,Number of Open Accounts,Years of Credit History,Current Credit Balance,Monthly Debt,Credit Default
Rent,5 years,0.0,401544.0,0.0,0.0,0.0,debt consolidation,Short Term,330902.0,740.0,990660.0,6.0,14.1,272935.0,11805.0,1
Rent,4 years,0.0,301994.0,0.0,32.0,0.0,debt consolidation,Long Term,508882.0,627.0,1430681.0,7.0,13.9,242554.0,14962.0,1
Rent,1 year,0.0,487014.0,1.0,0.0,1.0,debt consolidation,Short Term,263230.0,712.0,1079865.0,12.0,14.2,134159.0,8225.0,0
Home Mortgage,10+ years,0.0,407528.0,0.0,10.0,0.0,debt consolidation,Short Term,130108.0,733.0,1685376.0,10.0,21.8,298110.0,11011.0,0
Home Mortgage,10+ years,0.0,389466.0,1.0,46.0,1.0,debt consolidation,Long Term,631576.0,731.0,1061770.931917474,10.0,19.8,226043.0,6876.0,1
Rent,10+ years,0.0,330374.0,0.0,18.0,0.0,other,Short Term,250888.0,705.0,1040060.0,13.0,12.0,89015.0,19761.0,1
Rent,3 years,0.0,236566.0,1.0,0.0,1.0,debt consolidation,Short Term,123772.0,740.0,758138.0,16.0,18.7,126064.99999999999,15036.0,0
Rent,3 years,0.0,354948.0,0.0,0.0,0.0,debt consolidation,Short Term,85514.0,686.0,1170590.0,6.0,12.0,231743.0,5413.0,0
Home Mortgage,2 years,0.0,443366.0,0.0,0.0,0.0,debt consolidation,Short Term,219450.0,7380.0,1516200.0,8.0,13.4,274170.0,21227.0,1
Home Mortgage,10+ years,0.0,247808.0,0.0,0.0,0.0,business loan,Short Term,468974.0,710.0,2140844.0,7.0,26.0,200108.0,28366.0,0
Own Home,3 years,0.0,354860.0,0.0,0.0,0.0,debt consolidation,Short Term,267740.0,742.0,867141.0,12.0,11.0,176225.0,9177.0,0
Rent,1 year,0.0,165088.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,731.0,1167040.1482898777,9.0,17.3,129314.0,15061.0,0
Rent,8 years,0.0,223608.0,0.0,74.0,0.0,debt consolidation,Short Term,265892.0,692.0,656089.0,10.0,14.6,160474.0,13942.0,0
Rent,3 years,0.0,475618.0,0.0,0.0,0.0,other,Short Term,309606.0,731.0,1147630.3973924683,10.0,10.0,208449.0,16009.0,1
Rent,10+ years,0.0,236456.0,0.0,19.0,0.0,debt consolidation,Short Term,330242.0,717.0,1321583.0,10.0,17.0,154774.0,23568.0,0
Home Mortgage,2 years,0.0,1017830.0,0.0,0.0,0.0,debt consolidation,Long Term,402534.0,687.0,984998.0,16.0,11.7,482581.0,17648.0,1
Rent,1 year,0.0,475618.0,0.0,71.0,0.0,small business,Long Term,301048.0,731.0,1106194.148043147,15.0,14.2,208449.0,12051.0,1
Home Mortgage,10+ years,0.0,339658.0,1.0,0.0,1.0,debt consolidation,Short Term,97966.0,729.0,1034037.0,6.0,17.0,148428.0,19819.0,0
Own Home,10+ years,0.0,813846.0,0.0,0.0,0.0,other,Long Term,618772.0,683.0,1941002.0,11.0,24.9,475836.0,16013.0,1
Home Mortgage,< 1 year,0.0,447326.0,1.0,0.0,1.0,debt consolidation,Short Term,315524.0,739.0,1170590.0,14.0,23.6,124792.0,30294.0,0
Rent,10+ years,0.0,586718.0,0.0,0.0,0.0,debt consolidation,Short Term,219010.0,731.0,1515559.298650316,19.0,21.5,466697.0,22458.0,1
Rent,8 years,0.0,110682.0,1.0,0.0,0.0,debt consolidation,Short Term,258698.0,731.0,1224258.0260647924,7.0,21.6,93689.0,16427.0,1
Rent,10+ years,0.0,578072.0,1.0,0.0,1.0,debt consolidation,Short Term,158774.0,723.0,1009413.0,13.0,22.8,255607.0,21534.0,1
Own Home,6 years,0.0,255794.0,0.0,0.0,0.0,debt consolidation,Short Term,166672.0,741.0,537377.0,12.0,11.2,113335.0,9538.0,1
Home Mortgage,8 years,0.0,218218.0,0.0,0.0,0.0,debt consolidation,Short Term,220352.0,731.0,1481997.0129425023,12.0,23.6,106666.0,27364.0,0
Home Mortgage,7 years,0.0,383328.0,0.0,62.0,0.0,debt consolidation,Short Term,234146.0,7340.0,1134319.0,13.0,15.7,238355.0,16637.0,1
Home Mortgage,10+ years,0.0,786830.0,0.0,0.0,0.0,debt consolidation,Short Term,672474.0,714.0,2323092.0,14.0,28.5,472967.0,19940.0,0
Rent,8 years,0.0,1356564.0,0.0,0.0,0.0,debt consolidation,Short Term,195206.0,721.0,1170590.0,16.0,9.8,474487.0,11977.0,0
Home Mortgage,6 years,0.0,232078.0,1.0,21.0,1.0,debt consolidation,Short Term,306306.0,731.0,1148505.691396891,11.0,19.5,126064.99999999999,13203.0,0
Home Mortgage,10+ years,0.0,259402.0,1.0,29.0,1.0,debt consolidation,Short Term,196108.0,715.0,865602.0,11.0,18.8,185478.0,11397.0,0
Rent,10+ years,0.0,611798.0,0.0,32.0,0.0,debt consolidation,Short Term,562100.0,736.0,1417514.0,19.0,30.0,284791.0,22562.0,1
Rent,5 years,0.0,313786.0,0.0,32.0,0.0,debt consolidation,Short Term,109186.0,7470.0,769462.0,8.0,17.0,45524.00000000003,4585.0,1
Home Mortgage,7 years,0.0,480480.0,0.0,0.0,0.0,debt consolidation,Short Term,174724.0,731.0,1454419.5355312787,9.0,12.5,368885.0,25916.0,0
Rent,3 years,0.0,360272.0,0.0,0.0,0.0,debt consolidation,Long Term,238106.0,630.0,629850.0,13.0,17.0,250477.0,18056.0,1
Rent,3 years,0.0,989362.0,0.0,20.0,0.0,debt consolidation,Short Term,437096.0,731.0,1793226.3733867817,10.0,28.5,499852.0,31458.0,0
Home Mortgage,7 years,0.0,356378.0,1.0,32.0,1.0,debt consolidation,Long Term,309606.0,654.0,1250941.0,12.0,15.2,217303.0,12926.0,0
Home Mortgage,3 years,0.0,124718.0,0.0,37.0,0.0,debt consolidation,Long Term,534182.0,702.0,1328803.0,6.0,23.4,57722.0,25136.0,1
Rent,5 years,0.0,1286780.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,730.0,1407672.0,19.0,25.0,330049.0,23227.0,0
Rent,< 1 year,0.0,272866.0,0.0,0.0,0.0,buy a car,Short Term,85888.0,748.0,1170590.0,9.0,11.4,129371.0,4442.0,1
Rent,10+ years,0.0,258742.0,0.0,30.0,0.0,debt consolidation,Short Term,517858.0,739.0,1058186.0,7.0,20.0,94734.0,11199.0,0
Home Mortgage,5 years,0.0,270094.0,0.0,32.0,0.0,debt consolidation,Long Term,329516.0,690.0,1365948.0,8.0,12.6,185193.0,18782.0,0
Home Mortgage,4 years,0.0,442200.0,1.0,0.0,1.0,debt consolidation,Short Term,338184.0,748.0,1129322.0,11.0,20.7,133665.0,15905.0,0
Rent,10+ years,0.0,200816.0,1.0,0.0,1.0,debt consolidation,Short Term,309606.0,738.0,745446.0,7.0,17.1,208449.0,4299.0,0
Rent,10+ years,0.0,778448.0,0.0,0.0,0.0,debt consolidation,Long Term,462000.0,725.0,1140000.0,9.0,16.0,414808.0,19950.0,0
Home Mortgage,7 years,0.0,359854.0,1.0,0.0,1.0,debt consolidation,Short Term,124014.0,731.0,1176831.409346295,9.0,12.5,208221.0,16184.0,1
Own Home,10+ years,0.0,1034682.0,0.0,20.0,0.0,debt consolidation,Short Term,558316.0,672.0,2314428.0,13.0,17.0,628197.0,35681.0,0
Home Mortgage,1 year,0.0,326810.0,0.0,0.0,0.0,debt consolidation,Short Term,184822.0,731.0,1161685.9164213361,7.0,21.6,131803.0,12680.0,0
Home Mortgage,3 years,0.0,474584.0,0.0,70.0,0.0,home improvements,Short Term,309606.0,747.0,1170590.0,11.0,11.5,148371.0,23032.0,0
Home Mortgage,10+ years,0.0,467962.0,1.0,0.0,1.0,home improvements,Short Term,209748.0,745.0,1029686.0,10.0,19.5,107901.0,25227.0,1
Rent,1 year,0.0,475618.0,0.0,0.0,0.0,other,Short Term,220176.0,727.0,665532.0,10.0,17.0,59774.0,4443.0,0
Home Mortgage,10+ years,0.0,290136.0,0.0,7.0,0.0,buy a car,Short Term,133848.0,745.0,1627825.0,6.0,30.0,136306.0,24689.0,0
Home Mortgage,< 1 year,0.0,1228304.0,1.0,6.0,1.0,debt consolidation,Short Term,266200.0,747.0,1697365.0,15.0,20.6,376580.0,32250.0,0
Home Mortgage,5 years,0.0,271678.0,0.0,9.0,0.0,debt consolidation,Short Term,434456.0,718.0,1170590.0,10.0,16.0,185136.0,28973.0,0
Rent,10+ years,0.0,475618.0,1.0,30.0,1.0,debt consolidation,Short Term,309606.0,735.0,818919.0,10.0,16.8,48507.00000000003,6524.0,0
Home Mortgage,4 years,0.0,692340.0,0.0,0.0,0.0,debt consolidation,Short Term,223432.0,7460.0,1389337.0,9.0,28.9,452029.0,26861.0,1
Rent,< 1 year,0.0,138578.0,0.0,0.0,0.0,debt consolidation,Short Term,80454.0,706.0,1170590.0,6.0,10.2,86640.0,9533.0,0
Rent,10+ years,0.0,282392.0,0.0,14.0,0.0,debt consolidation,Short Term,304216.0,746.0,863246.0,11.0,25.5,130967.0,16308.0,0
Rent,3 years,0.0,721116.0,0.0,0.0,0.0,debt consolidation,Long Term,444004.0,712.0,1150374.0,13.0,11.7,470193.0,19269.0,1
Home Mortgage,10+ years,0.0,1196932.0,0.0,6.0,0.0,debt consolidation,Short Term,529606.0,731.0,1401412.6228503254,10.0,21.8,351462.0,19308.0,0
Own Home,10+ years,0.0,475618.0,0.0,0.0,0.0,other,Short Term,448184.0,731.0,1468922.3190697765,17.0,17.0,136401.0,29320.0,0
Home Mortgage,9 years,0.0,733040.0,1.0,0.0,1.0,debt consolidation,Short Term,238634.0,698.0,946504.0,19.0,21.4,295659.0,20981.0,0
Rent,3 years,0.0,475618.0,0.0,0.0,0.0,other,Short Term,309606.0,658.0,602832.0,10.0,11.0,80389.0,6832.0,1
Home Mortgage,1 year,0.0,475618.0,0.0,17.0,0.0,debt consolidation,Long Term,312972.0,669.0,938505.0,13.0,16.8,58995.0,21273.0,0
Rent,4 years,0.0,323796.0,0.0,22.0,0.0,debt consolidation,Short Term,238326.0,731.0,1454206.5628058566,15.0,17.0,218956.0,26894.0,1
Home Mortgage,2 years,0.0,601018.0,1.0,0.0,1.0,debt consolidation,Short Term,309606.0,737.0,1170590.0,8.0,19.8,349334.0,15704.0,0
Rent,4 years,0.0,486266.0,0.0,50.0,0.0,debt consolidation,Long Term,262856.0,731.0,1189571.1035611858,15.0,22.1,319580.0,9858.0,1
Rent,3 years,0.0,294008.0,0.0,0.0,0.0,debt consolidation,Long Term,217734.0,692.0,902614.0,6.0,17.5,188404.0,5491.0,1
Home Mortgage,10+ years,0.0,121066.0,1.0,20.0,1.0,debt consolidation,Short Term,130878.0,731.0,1181979.0117242099,10.0,19.0,208449.0,13297.0,0
Rent,10+ years,0.0,155034.0,0.0,7.0,0.0,debt consolidation,Long Term,274296.0,670.0,593427.0,9.0,17.9,51280.99999999997,18248.0,1
Home Mortgage,10+ years,0.0,1157156.0,0.0,0.0,0.0,debt consolidation,Long Term,666072.0,739.0,1170590.0,9.0,25.0,317794.0,7455.0,1
Home Mortgage,7 years,0.0,593538.0,0.0,0.0,0.0,home improvements,Short Term,260326.0,751.0,870314.0,7.0,17.8,191710.0,4119.0,0
Own Home,2 years,0.0,288244.0,0.0,64.0,0.0,debt consolidation,Short Term,155254.0,745.0,995999.0,12.0,19.3,189943.0,19837.0,0
Rent,7 years,0.0,174548.0,1.0,0.0,0.0,buy a car,Short Term,139612.0,733.0,1170590.0,6.0,11.0,99180.0,8323.0,1
Rent,< 1 year,0.0,156838.0,0.0,24.0,0.0,business loan,Short Term,174306.0,731.0,1008277.9607259412,10.0,19.4,103208.0,7113.0,1
Home Mortgage,10+ years,0.0,490622.0,1.0,0.0,1.0,debt consolidation,Short Term,427482.0,748.0,1165878.0,10.0,19.7,236018.0,17877.0,0
Home Mortgage,8 years,0.0,487806.0,1.0,16.0,0.0,debt consolidation,Long Term,345136.0,701.0,1956107.0,17.0,18.7,305425.0,33254.0,1
Home Mortgage,10+ years,0.0,749232.0,0.0,32.0,0.0,debt consolidation,Long Term,309606.0,718.0,1472215.0,15.0,15.1,449065.0,28954.0,0
Rent,4 years,0.0,323796.0,0.0,22.0,0.0,debt consolidation,Short Term,238326.0,731.0,1454206.5628058566,15.0,17.0,218956.0,26894.0,1
Rent,3 years,0.0,319110.0,0.0,6.0,0.0,debt consolidation,Short Term,224664.0,730.0,1008938.0,10.0,12.400000000000002,152418.0,21524.0,1
Rent,< 1 year,0.0,283052.0,0.0,0.0,0.0,debt consolidation,Short Term,218064.0,747.0,1318296.0,10.0,11.1,36423.0,9722.0,0
Own Home,10+ years,0.0,170412.0,0.0,9.0,0.0,debt consolidation,Short Term,194634.0,745.0,840427.0,10.0,22.6,46360.0,6878.0,0
Rent,5 years,0.0,291280.0,0.0,0.0,0.0,other,Long Term,176572.0,731.0,1130601.8240366024,10.0,11.2,142386.0,16009.0,0
Home Mortgage,10+ years,0.0,473594.0,0.0,10.0,0.0,debt consolidation,Short Term,222244.0,731.0,1138793.9376948548,8.0,23.0,273220.0,7975.0,0
Rent,10+ years,0.0,1222034.0,0.0,11.0,0.0,debt consolidation,Short Term,343970.0,731.0,1179598.6791786188,11.0,11.600000000000001,282853.0,15195.0,0
Home Mortgage,10+ years,0.0,1054944.0,0.0,0.0,0.0,debt consolidation,Long Term,259424.0,677.0,1456369.0,10.0,19.8,613168.0,32890.0,0
Home Mortgage,2 years,0.0,408782.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,747.0,810920.0,17.0,19.0,163457.0,20118.0,0
Home Mortgage,10+ years,0.0,352352.0,1.0,0.0,1.0,debt consolidation,Short Term,175670.0,734.0,1327473.0,13.0,18.2,106495.0,24558.0,0
Home Mortgage,3 years,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Short Term,538890.0,7480.0,989406.0,10.0,22.6,338770.0,14058.0,1
Rent,10+ years,0.0,563376.0,0.0,12.0,0.0,debt consolidation,Long Term,404096.0,731.0,1243634.9982057111,10.0,17.5,425239.0,12396.0,1
Home Mortgage,10+ years,0.0,475618.0,0.0,35.0,0.0,debt consolidation,Short Term,306592.0,734.0,1170590.0,17.0,12.2,208449.0,24350.0,0
Home Mortgage,10+ years,2.0,374792.0,2.0,31.0,0.0,other,Short Term,785862.0,705.0,1170590.0,13.0,13.8,72504.0,32830.0,0
Rent,5 years,0.0,222816.0,0.0,0.0,0.0,debt consolidation,Short Term,189442.0,731.0,987155.2641633202,11.0,16.5,99294.0,7598.0,0
Rent,9 years,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Short Term,259556.0,725.0,1027444.0,12.0,16.2,208449.0,10360.0,0
Home Mortgage,10+ years,0.0,293986.0,0.0,8.0,0.0,debt consolidation,Short Term,216260.0,731.0,953190.8133610908,10.0,17.0,158935.0,4506.0,0
Own Home,2 years,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Short Term,84326.0,700.0,723444.0,10.0,9.9,208449.0,9465.0,1
Home Mortgage,10+ years,0.0,475618.0,0.0,24.0,0.0,debt consolidation,Short Term,771694.0,713.0,1170590.0,14.0,16.5,208449.0,16009.0,1
Home Mortgage,2 years,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Short Term,553630.0,731.0,1257865.0611918007,10.0,20.8,208449.0,16009.0,0
Rent,2 years,0.0,257774.0,1.0,74.0,1.0,other,Long Term,250052.0,607.0,959785.0,11.0,14.8,93062.0,5167.0,1
Home Mortgage,10+ years,0.0,460790.0,0.0,7.0,0.0,debt consolidation,Short Term,329802.0,731.0,1368389.1998057084,10.0,29.5,257469.0,16009.0,1
Rent,9 years,0.0,216634.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,742.0,1247293.0,6.0,12.8,143488.0,4449.0,0
Rent,< 1 year,0.0,873290.0,0.0,12.0,0.0,debt consolidation,Short Term,180378.0,721.0,1655223.0,9.0,17.0,263986.0,22345.0,0
Own Home,2 years,0.0,297440.0,1.0,0.0,1.0,debt consolidation,Long Term,265716.0,709.0,956175.0,10.0,13.7,45733.0,22470.0,0
Rent,< 1 year,0.0,174020.0,0.0,0.0,0.0,debt consolidation,Short Term,111738.0,727.0,578930.0,7.0,17.0,43890.0,14473.0,0
Home Mortgage,10+ years,0.0,831204.0,0.0,0.0,0.0,debt consolidation,Short Term,368786.0,731.0,1258500.8864705963,14.0,12.0,262010.0,19169.0,0
Home Mortgage,6 years,0.0,200706.0,0.0,54.0,0.0,debt consolidation,Long Term,356796.0,664.0,712557.0,9.0,18.4,159296.0,11995.0,1
Rent,4 years,0.0,418880.0,0.0,23.0,0.0,debt consolidation,Short Term,175802.0,742.0,1609243.0,11.0,17.0,179797.0,9736.0,0
Own Home,10+ years,0.0,194722.0,0.0,38.0,0.0,debt consolidation,Long Term,288838.0,677.0,661409.0,12.0,17.2,143279.0,12897.0,1
Own Home,10+ years,0.0,506858.0,1.0,0.0,1.0,debt consolidation,Short Term,396594.0,7400.0,1046577.0,10.0,20.2,202673.0,13431.0,1
Rent,< 1 year,0.0,203126.0,0.0,0.0,0.0,business loan,Short Term,223102.0,747.0,890169.0,10.0,11.600000000000001,83163.0,6105.0,0
Home Mortgage,4 years,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Short Term,631092.0,750.0,1170590.0,12.0,23.4,208449.0,31932.0,0
Home Mortgage,2 years,0.0,148346.0,1.0,0.0,1.0,debt consolidation,Short Term,309606.0,709.0,1858010.0,10.0,26.8,79686.0,16009.0,0
Home Mortgage,9 years,0.0,466136.0,0.0,53.0,0.0,debt consolidation,Short Term,205260.0,732.0,712823.0,13.0,15.7,67222.0,13306.0,1
Home Mortgage,3 years,0.0,221298.0,0.0,43.0,0.0,other,Short Term,309606.0,740.0,775105.0,8.0,15.8,92131.0,14985.0,1
Rent,< 1 year,0.0,244156.0,0.0,41.0,0.0,debt consolidation,Short Term,333102.0,734.0,1150716.0,9.0,12.5,162792.0,13425.0,1
Home Mortgage,10+ years,0.0,471614.0,1.0,0.0,1.0,medical bills,Long Term,334180.0,656.0,1455210.0,8.0,13.9,346199.0,34076.0,0
Rent,3 years,0.0,192610.0,0.0,0.0,0.0,debt consolidation,Long Term,228294.0,660.0,869877.0,7.0,12.3,101137.0,22109.0,0
Rent,< 1 year,0.0,350042.0,0.0,0.0,0.0,debt consolidation,Long Term,422818.0,645.0,855855.0,14.0,21.0,262713.0,19043.0,0
Rent,10+ years,0.0,745272.0,0.0,0.0,0.0,debt consolidation,Long Term,540430.0,654.0,1586899.0,14.0,17.3,449920.0,25258.0,0
Home Mortgage,1 year,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,727.0,2822773.0,13.0,29.5,208449.0,16009.0,0
Rent,5 years,0.0,287034.0,0.0,0.0,0.0,debt consolidation,Long Term,258940.0,658.0,823669.0,10.0,14.1,174762.0,12081.0,1
Rent,6 years,0.0,445808.0,0.0,0.0,0.0,debt consolidation,Short Term,318010.0,721.0,1163408.0,14.0,17.0,244872.0,17063.0,0
Rent,10+ years,0.0,546326.0,0.0,0.0,0.0,debt consolidation,Long Term,232298.0,694.0,917111.0,7.0,14.7,289712.0,11082.0,0
Own Home,5 years,0.0,475618.0,0.0,68.0,0.0,debt consolidation,Short Term,313522.0,731.0,1147628.045793291,10.0,16.8,62738.0,15781.0,1
Rent,< 1 year,0.0,988064.0,0.0,0.0,0.0,other,Long Term,267696.0,731.0,1609456.7122592616,10.0,22.5,686926.0,21771.0,0
Rent,1 year,0.0,578028.0,0.0,0.0,0.0,debt consolidation,Short Term,156706.0,7400.0,1170590.0,7.0,17.0,309510.0,9498.0,1
Rent,10+ years,0.0,467060.0,1.0,12.0,1.0,debt consolidation,Long Term,328790.0,719.0,1390838.0,8.0,14.0,199253.0,6688.0,0
Home Mortgage,10+ years,0.0,122056.0,0.0,45.0,0.0,business loan,Long Term,266200.0,698.0,1283564.0,10.0,19.8,96862.0,6643.0,0
Home Mortgage,3 years,0.0,475618.0,0.0,0.0,0.0,home improvements,Short Term,309606.0,731.0,982176.0636081576,10.0,17.0,33117.0,8502.0,1
Home Mortgage,1 year,0.0,976074.0,0.0,9.0,0.0,debt consolidation,Short Term,757306.0,719.0,1170590.0,12.0,23.1,654987.0,36532.0,0
Rent,1 year,1.0,633072.0,2.0,48.0,1.0,debt consolidation,Short Term,333410.0,738.0,1631644.0,16.0,23.3,246582.0,22435.0,0
Rent,2 years,0.0,197120.0,0.0,41.0,0.0,debt consolidation,Short Term,173316.0,7360.0,842004.0,14.0,13.0,144020.0,13753.0,1
Own Home,2 years,0.0,329054.0,0.0,0.0,0.0,debt consolidation,Short Term,154132.0,695.0,665532.0,10.0,17.0,149188.0,16009.0,1
Own Home,8 years,0.0,221386.0,0.0,0.0,0.0,debt consolidation,Short Term,134112.0,740.0,1254760.0,6.0,20.8,166535.0,11816.0,0
Home Mortgage,2 years,0.0,792154.0,0.0,8.0,0.0,debt consolidation,Short Term,309606.0,746.0,1170590.0,15.0,28.8,38988.00000000003,5019.0,1
Home Mortgage,6 years,0.0,1020294.0,0.0,0.0,0.0,debt consolidation,Long Term,469084.0,643.0,1498720.0,18.0,13.5,387714.0,37218.0,0
Own Home,3 years,0.0,234344.0,0.0,0.0,0.0,debt consolidation,Short Term,283756.0,732.0,843011.0,10.0,16.5,121846.99999999999,16009.0,1
Home Mortgage,9 years,0.0,711832.0,0.0,0.0,0.0,debt consolidation,Long Term,542630.0,731.0,1291046.0863210629,15.0,10.3,162298.0,23609.0,1
Rent,< 1 year,0.0,655314.0,0.0,0.0,0.0,debt consolidation,Short Term,329802.0,731.0,1030992.7023629991,14.0,10.9,252415.0,9171.0,1
Rent,10+ years,0.0,680020.0,0.0,0.0,0.0,debt consolidation,Short Term,229592.0,738.0,1048667.0,11.0,14.6,320074.0,15817.0,0
Home Mortgage,< 1 year,0.0,669680.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,743.0,1470448.0,18.0,19.0,333716.0,28674.0,0
Rent,3 years,0.0,140514.0,0.0,0.0,0.0,other,Short Term,309606.0,733.0,1639054.0,10.0,9.1,64448.0,12853.0,0
Rent,7 years,0.0,859760.0,0.0,0.0,0.0,debt consolidation,Short Term,787556.0,7040.0,1651822.0,16.0,14.8,683107.0,16009.0,1
Rent,2 years,0.0,345224.0,0.0,0.0,0.0,debt consolidation,Short Term,330242.0,742.0,1939349.0,6.0,14.1,42940.0,16009.0,1
Home Mortgage,10+ years,0.0,1060268.0,0.0,63.0,0.0,debt consolidation,Short Term,116094.0,746.0,2025267.0,17.0,16.0,559493.0,25991.0,0
Rent,10+ years,0.0,1212090.0,0.0,22.0,0.0,debt consolidation,Short Term,267982.0,733.0,2507297.0,12.0,17.0,731709.0,14918.0,0
Rent,4 years,0.0,166738.0,0.0,22.0,0.0,debt consolidation,Short Term,309606.0,731.0,1017451.2062109126,18.0,17.0,108300.0,8622.0,0
Rent,5 years,0.0,962874.0,0.0,39.0,0.0,debt consolidation,Short Term,524414.0,728.0,1141691.0,19.0,12.0,545509.0,29303.0,1
Home Mortgage,2 years,0.0,985600.0,0.0,32.0,0.0,debt consolidation,Short Term,309606.0,740.0,1437065.0,14.0,28.4,160018.0,23233.0,0
Home Mortgage,10+ years,0.0,489676.0,0.0,15.0,0.0,major purchase,Long Term,429352.0,621.0,1149500.0,10.0,23.4,397955.0,15710.0,1
Rent,< 1 year,0.0,178222.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,749.0,1170590.0,8.0,10.9,208449.0,3844.0,0
Home Mortgage,2 years,0.0,1601776.0,0.0,0.0,0.0,debt consolidation,Long Term,753522.0,691.0,1170590.0,9.0,22.8,208449.0,16009.0,0
Rent,10+ years,0.0,437624.0,1.0,70.0,1.0,debt consolidation,Short Term,309606.0,739.0,2513453.0,11.0,17.0,191615.0,36445.0,0
Own Home,2 years,0.0,1280576.0,0.0,0.0,0.0,debt consolidation,Long Term,516736.0,715.0,1214993.0,12.0,16.7,208449.0,17010.0,1
Rent,10+ years,0.0,186494.0,0.0,6.0,0.0,debt consolidation,Short Term,357918.0,731.0,1309888.4353297155,9.0,18.6,72808.0,22352.0,1
Rent,8 years,0.0,475618.0,0.0,30.0,0.0,other,Short Term,179850.0,698.0,1281455.0,9.0,10.6,208449.0,16009.0,0
Rent,1 year,0.0,118272.0,0.0,0.0,0.0,other,Short Term,242990.0,731.0,756200.0,10.0,10.0,80180.0,5539.0,1
Home Mortgage,10+ years,0.0,654742.0,0.0,0.0,0.0,debt consolidation,Long Term,354002.0,678.0,764332.0,9.0,16.0,533216.0,13694.0,0
Home Mortgage,10+ years,0.0,1444608.0,0.0,0.0,0.0,debt consolidation,Short Term,349778.0,731.0,1315654.122213843,15.0,30.300000000000004,208449.0,14179.0,0
Home Mortgage,5 years,0.0,688644.0,0.0,0.0,0.0,debt consolidation,Short Term,411884.0,731.0,1245720.7166578323,13.0,11.0,336623.0,17485.0,1
Rent,10+ years,0.0,152218.0,0.0,26.0,0.0,debt consolidation,Short Term,441232.0,739.0,1762421.0,12.0,19.1,110827.0,39361.0,0
Home Mortgage,< 1 year,0.0,301620.0,0.0,0.0,0.0,debt consolidation,Short Term,112596.0,7450.0,1264146.0,8.0,11.0,188860.0,22333.0,1
Home Mortgage,5 years,0.0,507056.0,0.0,0.0,0.0,debt consolidation,Long Term,354838.0,662.0,633403.0,10.0,15.8,236037.0,13513.0,0
Home Mortgage,10+ years,0.0,1577136.0,0.0,18.0,0.0,debt consolidation,Short Term,309606.0,721.0,1170590.0,16.0,23.4,208449.0,30003.0,0
Rent,1 year,0.0,455334.0,0.0,17.0,0.0,debt consolidation,Short Term,119966.0,713.0,863379.0,10.0,21.5,176168.0,5907.0,0
Home Mortgage,10+ years,0.0,619564.0,0.0,21.0,0.0,debt consolidation,Short Term,445984.0,733.0,1197874.0,9.0,17.3,250420.0,21062.0,0
Home Mortgage,3 years,0.0,966702.0,0.0,0.0,0.0,debt consolidation,Long Term,309606.0,740.0,1748399.0,13.0,18.4,262979.0,25935.0,0
Own Home,6 years,0.0,147400.0,1.0,0.0,1.0,debt consolidation,Short Term,121396.0,694.0,805068.0,8.0,22.5,95855.0,11338.0,0
Home Mortgage,10+ years,0.0,786280.0,0.0,0.0,0.0,debt consolidation,Long Term,337986.0,719.0,1050833.0,16.0,16.7,516097.0,19178.0,0
Own Home,10+ years,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Short Term,87516.0,737.0,1644070.0,15.0,17.0,208449.0,30963.0,0
Rent,10+ years,0.0,163438.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,690.0,1170590.0,10.0,17.0,47557.00000000003,4136.0,0
Rent,5 years,0.0,313984.0,0.0,27.0,0.0,debt consolidation,Short Term,219472.0,732.0,1170590.0,10.0,22.7,244321.0,13562.0,1
Home Mortgage,10+ years,0.0,305536.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,732.0,1318695.0,12.0,14.2,237215.0,30880.0,0
Own Home,8 years,0.0,205018.0,0.0,0.0,0.0,debt consolidation,Short Term,135256.0,747.0,778696.0,10.0,14.7,97204.0,13368.0,1
Home Mortgage,7 years,0.0,358292.0,0.0,39.0,0.0,debt consolidation,Long Term,323708.0,671.0,950494.0,14.0,14.9,228969.0,17980.0,1
Rent,3 years,0.0,204380.0,0.0,48.0,0.0,debt consolidation,Long Term,395296.0,7320.0,1517264.0,9.0,10.3,103075.0,9698.0,1
Home Mortgage,10+ years,0.0,451066.0,1.0,0.0,1.0,debt consolidation,Long Term,473418.0,721.0,928872.0,9.0,17.0,135185.0,12385.0,1
