Home Ownership,Years in current job,Tax Liens,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Credit Score,Annual Income,Number of Open Accounts,Years of Credit History,Current Credit Balance,Monthly Debt,Credit Default
Rent,10+ years,0.0,733744.0,0.0,0.0,0.0,debt consolidation,Long Term,234366.0,736.0,731823.0,6.0,15.6,285152.0,9819.0,0
Home Mortgage,10+ years,0.0,708862.0,4.0,0.0,0.0,business loan,Long Term,532906.0,6890.0,1278472.0,13.0,19.7,314678.0,18751.0,1
Rent,3 years,0.0,308110.0,0.0,0.0,0.0,debt consolidation,Short Term,516956.0,708.0,1078972.0,10.0,9.5,256785.0,12588.0,0
Rent,5 years,0.0,529298.0,1.0,59.0,1.0,debt consolidation,Short Term,129184.0,710.0,1459580.0,10.0,19.2,206169.0,19583.0,0
Rent,8 years,0.0,712250.0,0.0,0.0,0.0,debt consolidation,Short Term,263494.0,718.0,1665027.0,14.0,29.3,407208.0,18870.0,0
Rent,10+ years,0.0,547492.0,0.0,0.0,0.0,debt consolidation,Short Term,385968.0,718.0,749892.0,10.0,17.5,378271.0,11248.0,0
Home Mortgage,10+ years,0.0,648604.0,0.0,64.0,0.0,debt consolidation,Long Term,466620.0,730.0,1228160.0,9.0,25.7,301359.0,16273.0,0
Rent,3 years,0.0,582780.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,724.0,1170590.0,9.0,11.5,165585.0,5048.0,1
Home Mortgage,5 years,0.0,489896.0,0.0,53.0,0.0,debt consolidation,Short Term,309606.0,745.0,1179653.0,10.0,14.4,145540.0,16908.0,0
Home Mortgage,10+ years,0.0,262966.0,0.0,0.0,0.0,debt consolidation,Short Term,421586.0,701.0,1011997.0,12.0,10.0,202122.0,25469.0,1
Home Mortgage,3 years,0.0,994818.0,0.0,63.0,0.0,debt consolidation,Short Term,309606.0,729.0,1840207.0,10.0,13.2,356554.0,30057.0,0
Home Mortgage,10+ years,0.0,401808.0,0.0,0.0,0.0,debt consolidation,Short Term,166738.0,736.0,1170590.0,14.0,24.0,262694.0,10686.0,1
Rent,5 years,0.0,425744.0,0.0,0.0,0.0,debt consolidation,Short Term,336116.0,718.0,1122387.0,9.0,22.9,277970.0,7913.0,0
Home Mortgage,1 year,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Short Term,173294.0,744.0,1403055.0,17.0,17.9,755858.0,26190.0,0
Home Mortgage,10+ years,0.0,1665774.0,0.0,0.0,0.0,other,Short Term,309606.0,733.0,1021174.0,18.0,17.5,487692.0,25019.0,0
Rent,2 years,0.0,299816.0,1.0,63.0,1.0,debt consolidation,Long Term,258676.0,697.0,1116972.0,12.0,12.1,164160.0,20013.0,0
Home Mortgage,4 years,0.0,310530.0,0.0,45.0,0.0,debt consolidation,Short Term,148038.0,726.0,1170590.0,7.0,15.2,148580.0,4291.0,0
Home Mortgage,< 1 year,0.0,281358.0,0.0,0.0,0.0,buy a car,Short Term,88968.0,731.0,1043504.6026259041,7.0,11.7,208449.0,10143.0,0
Rent,5 years,0.0,151272.0,0.0,48.0,0.0,debt consolidation,Short Term,309606.0,731.0,1061709.8232756702,9.0,16.1,84930.00000000003,10858.0,1
Rent,3 years,0.0,410080.0,0.0,0.0,0.0,debt consolidation,Short Term,385814.0,745.0,2094389.0,10.0,18.3,343178.0,13841.0,0
Rent,6 years,0.0,633292.0,0.0,0.0,0.0,debt consolidation,Long Term,481140.0,685.0,930620.0,13.0,12.0,409108.0,24274.0,0
Home Mortgage,7 years,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Short Term,336666.0,750.0,1453785.0,9.0,16.4,617538.0,8917.0,0
Rent,8 years,0.0,231528.0,0.0,32.0,0.0,debt consolidation,Short Term,309606.0,744.0,1398514.0,8.0,12.0,95969.0,15500.0,0
Rent,< 1 year,0.0,136290.0,0.0,0.0,0.0,other,Short Term,536602.0,731.0,1046849.0010046656,8.0,17.0,50387.99999999997,10057.0,0
Rent,5 years,0.0,694056.0,0.0,0.0,0.0,debt consolidation,Short Term,111584.0,737.0,809419.0,13.0,14.4,429172.0,17874.0,1
Rent,2 years,0.0,353606.0,0.0,16.0,0.0,debt consolidation,Short Term,309606.0,731.0,1039588.3023792166,11.0,14.0,64752.0,11233.0,0
Home Mortgage,10+ years,0.0,828850.0,0.0,32.0,0.0,debt consolidation,Short Term,408364.0,715.0,1447382.0,10.0,20.1,483911.0,39923.0,0
Home Mortgage,< 1 year,0.0,242022.0,0.0,24.0,0.0,debt consolidation,Short Term,127556.0,719.0,1400357.0,10.0,20.0,132943.0,31391.0,0
Own Home,6 years,0.0,1025266.0,0.0,0.0,0.0,debt consolidation,Long Term,409090.0,734.0,911126.0,9.0,26.4,510910.0,18071.0,0
Own Home,3 years,0.0,524392.0,0.0,0.0,0.0,debt consolidation,Short Term,173316.0,732.0,823289.0,14.0,9.7,126806.0,16535.0,0
Home Mortgage,< 1 year,0.0,728882.0,1.0,0.0,0.0,business loan,Short Term,309606.0,747.0,933793.0,8.0,17.5,433086.0,20466.0,0
Rent,5 years,0.0,439186.0,1.0,0.0,1.0,debt consolidation,Short Term,356400.0,730.0,1635197.0,7.0,21.0,169917.0,12768.0,0
Rent,8 years,0.0,297440.0,0.0,0.0,0.0,debt consolidation,Short Term,125774.0,705.0,646133.0,14.0,12.7,143849.0,18576.0,1
Rent,3 years,0.0,322278.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,742.0,1167702.0,6.0,18.3,132202.0,8115.0,0
Rent,5 years,0.0,782496.0,0.0,28.0,0.0,debt consolidation,Long Term,442244.0,717.0,954845.0,12.0,17.7,372362.0,20052.0,1
Own Home,10+ years,0.0,767184.0,0.0,36.0,0.0,other,Short Term,309606.0,694.0,1436970.0,9.0,28.5,590368.0,22034.0,0
Rent,10+ years,0.0,383636.0,0.0,0.0,0.0,other,Short Term,153494.0,737.0,748809.0,7.0,16.6,322392.0,13728.0,0
Rent,5 years,0.0,696498.0,0.0,0.0,0.0,business loan,Long Term,498190.0,6180.0,1837167.0,9.0,9.7,433713.0,10793.0,1
Rent,10+ years,0.0,144144.0,0.0,11.0,0.0,debt consolidation,Short Term,202114.0,731.0,1125152.7448356375,10.0,10.100000000000001,98230.0,16009.0,0
Home Mortgage,10+ years,0.0,392238.0,0.0,29.0,0.0,other,Long Term,516912.0,703.0,1711292.0,12.0,22.3,184946.0,20821.0,0
Rent,2 years,0.0,296098.0,0.0,0.0,0.0,debt consolidation,Short Term,201872.0,745.0,581172.0,10.0,14.3,184376.0,8543.0,0
Rent,10+ years,0.0,262636.0,1.0,54.0,1.0,debt consolidation,Short Term,93478.0,731.0,1045599.0285631437,10.0,26.5,140866.0,5672.0,1
Rent,6 years,0.0,378928.0,0.0,0.0,0.0,other,Short Term,309606.0,731.0,1009949.0715146122,10.0,14.6,289294.0,7163.0,1
Home Mortgage,10+ years,0.0,334928.0,0.0,0.0,0.0,debt consolidation,Short Term,262724.0,731.0,964345.0,10.0,26.0,190912.0,19207.0,0
Home Mortgage,10+ years,0.0,1071488.0,0.0,19.0,0.0,debt consolidation,Short Term,497904.0,711.0,2056560.0,14.0,13.0,208449.0,23308.0,1
Rent,10+ years,0.0,609928.0,0.0,13.0,0.0,debt consolidation,Long Term,218724.0,680.0,1133388.0,15.0,24.9,240730.0,19173.0,1
Rent,8 years,0.0,297154.0,0.0,0.0,0.0,debt consolidation,Short Term,138248.0,7100.0,604048.0,19.0,13.3,160911.0,12031.0,1
Home Mortgage,2 years,0.0,607684.0,0.0,0.0,0.0,debt consolidation,Short Term,124652.0,747.0,1304407.0,12.0,17.0,455544.0,25979.0,1
Rent,4 years,0.0,221188.0,0.0,49.0,0.0,debt consolidation,Short Term,309606.0,740.0,732830.0,8.0,15.8,144210.0,9099.0,0
Home Mortgage,10+ years,0.0,1008348.0,0.0,0.0,0.0,debt consolidation,Short Term,264704.0,746.0,2667182.0,10.0,21.1,208449.0,20671.0,0
Home Mortgage,8 years,0.0,1032856.0,0.0,0.0,0.0,debt consolidation,Short Term,439516.0,699.0,1499347.0,14.0,15.6,535211.0,32361.0,0
Home Mortgage,9 years,0.0,954822.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,732.0,1231542.0,12.0,23.6,707522.0,32328.0,1
Home Mortgage,10+ years,0.0,1076746.0,0.0,59.0,0.0,debt consolidation,Short Term,525998.0,746.0,2365975.0,10.0,14.0,437988.0,26223.0,0
Home Mortgage,10+ years,0.0,676390.0,0.0,8.0,0.0,debt consolidation,Long Term,365090.0,725.0,1168519.0,9.0,15.0,352830.0,11977.0,0
Rent,10+ years,0.0,857736.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,738.0,959785.0,9.0,25.7,237044.0,9998.0,0
Rent,7 years,0.0,899492.0,0.0,0.0,0.0,debt consolidation,Long Term,313038.0,731.0,1377277.668810253,6.0,17.8,538346.0,18844.0,1
Home Mortgage,< 1 year,0.0,132990.0,0.0,0.0,0.0,debt consolidation,Short Term,87164.0,729.0,752856.0,7.0,14.5,74081.0,7779.0,0
Home Mortgage,10+ years,0.0,475618.0,0.0,37.0,0.0,other,Short Term,132770.0,731.0,1445314.443842659,10.0,22.6,275329.0,23393.0,0
Home Mortgage,10+ years,0.0,518144.0,0.0,0.0,0.0,debt consolidation,Long Term,389444.0,6790.0,956840.0,10.0,14.7,222414.0,13555.0,1
Rent,8 years,0.0,365750.0,0.0,8.0,0.0,debt consolidation,Long Term,328526.0,658.0,567435.0,11.0,17.1,181944.0,6431.0,1
Own Home,7 years,0.0,679712.0,0.0,26.0,0.0,debt consolidation,Short Term,309606.0,745.0,811490.0,14.0,21.8,283537.0,18664.0,0
Home Mortgage,< 1 year,0.0,982828.0,0.0,9.0,0.0,debt consolidation,Short Term,665544.0,719.0,1170590.0,10.0,21.4,652725.9999999999,16009.0,0
Home Mortgage,6 years,0.0,366762.0,0.0,6.0,0.0,debt consolidation,Short Term,545996.0,712.0,1791833.0,7.0,17.0,156465.0,25534.0,1
Home Mortgage,2 years,0.0,318384.0,1.0,0.0,0.0,debt consolidation,Short Term,129712.0,731.0,1062781.720422424,13.0,11.0,110808.0,13257.0,0
Home Mortgage,10+ years,0.0,276034.0,0.0,48.0,0.0,debt consolidation,Short Term,140162.0,718.0,1170590.0,10.0,13.2,163058.0,5693.0,0
Rent,10+ years,0.0,742962.0,0.0,0.0,0.0,debt consolidation,Short Term,260546.0,731.0,1125066.0,11.0,16.0,563350.0,25970.0,0
Home Mortgage,10+ years,0.0,475618.0,0.0,32.0,0.0,other,Long Term,309606.0,728.0,1520304.0,10.0,17.0,208449.0,12555.0,0
Home Mortgage,9 years,0.0,219978.0,0.0,29.0,0.0,debt consolidation,Short Term,223234.0,734.0,1044696.0,6.0,14.7,166611.0,11230.0,0
Rent,4 years,0.0,480832.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,731.0,1014122.8537786657,8.0,9.4,288192.0,9061.0,0
Rent,9 years,0.0,420222.0,0.0,16.0,0.0,other,Long Term,328394.0,723.0,1380198.0,13.0,18.0,281618.0,30479.0,0
Rent,10+ years,0.0,1111066.0,0.0,15.0,0.0,debt consolidation,Long Term,299068.0,692.0,720347.0,7.0,20.0,425068.0,9064.0,0
Home Mortgage,2 years,0.0,1374472.0,0.0,0.0,0.0,debt consolidation,Short Term,777546.0,731.0,1330731.7107828036,10.0,22.6,208449.0,19047.0,0
Home Mortgage,3 years,0.0,664730.0,0.0,0.0,0.0,debt consolidation,Long Term,481448.0,688.0,1397127.0,7.0,19.0,547675.0,23867.0,1
Rent,3 years,0.0,410278.0,0.0,32.0,0.0,other,Long Term,448888.0,649.0,2519894.0,10.0,10.9,37923.99999999997,6489.0,1
Home Mortgage,8 years,0.0,891198.0,0.0,31.0,0.0,debt consolidation,Long Term,521620.0,729.0,2515201.0,13.0,18.1,627285.0,21169.0,0
Home Mortgage,10+ years,0.0,475618.0,0.0,65.0,0.0,debt consolidation,Short Term,457930.0,748.0,2780137.0,10.0,17.0,731310.0,26180.0,0
Home Mortgage,8 years,1.0,270886.0,1.0,0.0,0.0,debt consolidation,Short Term,505516.0,710.0,1942560.0,7.0,17.3,208449.0,28815.0,1
Rent,6 years,0.0,650540.0,0.0,0.0,0.0,debt consolidation,Short Term,441188.0,730.0,857318.0,11.0,15.7,376979.0,22504.0,1
Home Mortgage,10+ years,0.0,558690.0,1.0,0.0,1.0,buy a car,Long Term,299024.0,740.0,707788.0,10.0,16.9,155838.0,7727.0,0
Home Mortgage,9 years,0.0,563200.0,0.0,0.0,0.0,debt consolidation,Long Term,433224.0,731.0,1291742.5613351127,9.0,17.9,369170.0,17300.0,0
Home Mortgage,9 years,0.0,203808.0,0.0,44.0,0.0,home improvements,Short Term,108394.0,731.0,1023176.1667772706,10.0,14.2,138700.0,9491.0,0
Home Mortgage,3 years,0.0,672188.0,1.0,0.0,1.0,debt consolidation,Short Term,487718.0,721.0,1148778.0,17.0,22.7,316958.0,28719.0,1
Rent,2 years,0.0,415888.0,0.0,0.0,0.0,debt consolidation,Short Term,559306.0,731.0,1151970.097646362,10.0,17.0,255740.0,12845.0,0
Home Mortgage,7 years,0.0,553674.0,0.0,0.0,0.0,debt consolidation,Short Term,545446.0,737.0,1228464.0,9.0,14.1,299820.0,34294.0,0
Home Mortgage,5 years,0.0,187242.0,0.0,51.0,0.0,other,Short Term,184888.0,731.0,1112340.1868881425,9.0,17.6,74385.0,12618.0,0
Rent,1 year,0.0,347908.0,0.0,0.0,0.0,debt consolidation,Short Term,536074.0,747.0,1003124.0,10.0,11.3,147535.0,16009.0,0
Rent,9 years,0.0,239668.0,0.0,38.0,0.0,debt consolidation,Short Term,309606.0,719.0,746320.0,10.0,25.6,161044.0,16009.0,1
Rent,5 years,0.0,1586508.0,0.0,0.0,0.0,debt consolidation,Short Term,218878.0,742.0,1058566.0,18.0,25.5,175389.0,13056.0,1
Home Mortgage,10+ years,0.0,980144.0,0.0,71.0,0.0,debt consolidation,Long Term,539506.0,720.0,2096726.0,11.0,13.5,645012.0,27956.0,0
Home Mortgage,2 years,0.0,850762.0,0.0,0.0,0.0,debt consolidation,Short Term,266332.0,738.0,1801713.0,10.0,22.6,294633.0,18618.0,0
Home Mortgage,10+ years,0.0,614020.0,0.0,20.0,0.0,debt consolidation,Short Term,100188.0,732.0,1403511.0,9.0,23.0,405156.0,20234.0,0
Rent,6 years,0.0,245080.0,0.0,0.0,0.0,other,Short Term,172700.0,714.0,615220.0,7.0,12.4,115140.0,5691.0,1
Home Mortgage,10+ years,1.0,859034.0,2.0,52.0,0.0,debt consolidation,Long Term,454322.0,710.0,1569514.0,13.0,28.2,338295.0,28251.0,0
Rent,4 years,0.0,871222.0,0.0,32.0,0.0,debt consolidation,Short Term,648054.0,731.0,1376540.518026529,15.0,17.0,365674.0,22387.0,1
Home Mortgage,10+ years,0.0,1264098.0,0.0,0.0,0.0,debt consolidation,Short Term,687676.0,746.0,2041512.0,12.0,21.8,719454.0,32324.0,0
Rent,3 years,0.0,213950.0,0.0,0.0,0.0,debt consolidation,Short Term,259226.0,704.0,2052171.0,13.0,10.6,171836.0,20864.0,0
Home Mortgage,9 years,0.0,274230.0,1.0,50.0,1.0,debt consolidation,Short Term,298364.0,741.0,1629421.0,7.0,23.4,161044.0,12017.0,0
Home Mortgage,6 years,0.0,1211430.0,0.0,0.0,0.0,debt consolidation,Short Term,381106.0,742.0,2539103.0,13.0,17.2,636101.0,16009.0,0
Rent,3 years,0.0,1325830.0,0.0,0.0,0.0,debt consolidation,Long Term,434852.0,729.0,1170590.0,18.0,19.9,208449.0,16009.0,0
Rent,5 years,0.0,454894.0,0.0,0.0,0.0,other,Short Term,334554.0,736.0,990565.0,8.0,10.100000000000001,293873.0,18408.0,0
Rent,1 year,0.0,380556.0,0.0,70.0,0.0,debt consolidation,Short Term,151272.0,690.0,570057.0,13.0,12.0,281979.0,18859.0,0
Home Mortgage,10+ years,0.0,1496264.0,0.0,0.0,0.0,debt consolidation,Long Term,579370.0,723.0,1347157.0,15.0,22.4,591850.0,29525.0,0
Home Mortgage,10+ years,0.0,347028.0,0.0,9.0,0.0,debt consolidation,Short Term,173492.0,705.0,1170590.0,6.0,20.4,289522.0,22813.0,0
Home Mortgage,10+ years,0.0,1690216.0,0.0,9.0,0.0,debt consolidation,Short Term,529210.0,747.0,1170590.0,19.0,23.1,680238.0,16009.0,0
Rent,10+ years,0.0,978802.0,0.0,20.0,0.0,debt consolidation,Short Term,309606.0,745.0,1887175.0,10.0,18.5,581590.0,24690.0,0
Home Mortgage,10+ years,0.0,520608.0,0.0,35.0,0.0,debt consolidation,Short Term,131868.0,745.0,1955043.0,11.0,17.0,399266.0,23786.0,0
Rent,3 years,0.0,608432.0,0.0,0.0,0.0,debt consolidation,Short Term,305250.0,743.0,2158590.0,12.0,15.6,266399.0,38675.0,0
Home Mortgage,1 year,0.0,475618.0,0.0,0.0,0.0,other,Short Term,788414.0,705.0,1170590.0,14.0,27.3,208449.0,16009.0,0
Own Home,< 1 year,0.0,265364.0,0.0,0.0,0.0,debt consolidation,Short Term,173822.0,723.0,780596.0,9.0,10.0,101992.0,22182.0,0
Home Mortgage,10+ years,0.0,1090562.0,0.0,0.0,0.0,debt consolidation,Long Term,246378.0,713.0,1066888.0,10.0,17.0,690384.0,12625.0,1
Rent,10+ years,0.0,443036.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,693.0,690593.0,10.0,15.6,315286.0,16574.0,0
Home Mortgage,2 years,0.0,823944.0,0.0,55.0,0.0,debt consolidation,Short Term,399960.0,718.0,1788508.0,17.0,15.0,298870.0,16842.0,0
Rent,10+ years,0.0,518650.0,0.0,0.0,0.0,debt consolidation,Long Term,422114.0,731.0,1493824.2609023056,11.0,29.8,310403.0,22521.0,1
Rent,10+ years,0.0,829070.0,0.0,32.0,0.0,other,Short Term,112552.0,731.0,1311431.9011700684,10.0,19.1,163970.0,20027.0,0
Rent,2 years,0.0,322718.0,2.0,32.0,2.0,debt consolidation,Short Term,221100.0,743.0,1355745.0,9.0,19.8,226309.0,26211.0,0
Own Home,10+ years,0.0,585794.0,0.0,0.0,0.0,debt consolidation,Long Term,340296.0,722.0,667508.0,7.0,16.5,406258.0,11459.0,1
Rent,5 years,0.0,141526.0,0.0,0.0,0.0,debt consolidation,Short Term,80872.0,742.0,1170590.0,7.0,28.9,59527.00000000003,4808.0,0
Home Mortgage,7 years,3.0,337722.0,3.0,0.0,0.0,debt consolidation,Short Term,175384.0,727.0,852017.0,12.0,17.0,160417.0,21868.0,1
Home Mortgage,1 year,0.0,901912.0,0.0,57.0,0.0,debt consolidation,Short Term,422466.0,744.0,2208389.0,11.0,17.0,378556.0,16009.0,0
Home Mortgage,10+ years,0.0,461318.0,0.0,0.0,0.0,debt consolidation,Long Term,389686.0,664.0,1004891.0,17.0,14.4,300409.0,33077.0,1
Home Mortgage,6 years,0.0,783794.0,0.0,0.0,0.0,debt consolidation,Short Term,511258.0,747.0,1590300.0,9.0,27.7,552368.0,30216.0,0
Rent,10+ years,0.0,447986.0,0.0,0.0,0.0,debt consolidation,Short Term,571340.0,739.0,1140114.0,10.0,13.2,315704.0,12921.0,1
Rent,10+ years,0.0,1103542.0,0.0,0.0,0.0,other,Long Term,511874.0,731.0,1616209.556873061,12.0,20.5,121999.0,33683.0,0
Home Mortgage,8 years,0.0,700942.0,0.0,30.0,0.0,debt consolidation,Short Term,215754.0,732.0,1341590.0,12.0,20.9,494589.0,21801.0,0
Rent,10+ years,0.0,615010.0,1.0,0.0,1.0,debt consolidation,Long Term,251900.0,682.0,1766829.0,10.0,19.3,142880.0,16009.0,0
Rent,5 years,0.0,390896.0,0.0,0.0,0.0,debt consolidation,Short Term,194436.0,731.0,1163035.2617315801,16.0,12.9,193781.0,16543.0,0
Home Mortgage,10+ years,0.0,109208.0,0.0,13.0,0.0,debt consolidation,Short Term,206052.0,712.0,1154250.0,8.0,17.6,61959.0,16448.0,0
Rent,1 year,0.0,175692.0,1.0,42.0,1.0,debt consolidation,Short Term,309606.0,728.0,960640.0,8.0,18.7,137769.0,10471.0,0
Home Mortgage,9 years,0.0,1623160.0,0.0,0.0,0.0,debt consolidation,Short Term,615010.0,731.0,1635379.650434732,9.0,25.4,524286.0,27896.0,0
Home Mortgage,< 1 year,0.0,363836.0,0.0,9.0,0.0,debt consolidation,Short Term,179674.0,742.0,1512970.0,19.0,16.0,217436.0,12986.0,0
Rent,2 years,0.0,1170268.0,0.0,18.0,0.0,debt consolidation,Short Term,198682.0,7420.0,1170590.0,15.0,18.5,270864.0,5634.0,1
Home Mortgage,5 years,0.0,424820.0,0.0,0.0,0.0,other,Long Term,541596.0,671.0,1870930.0,7.0,17.0,230413.0,24322.0,0
Home Mortgage,10+ years,0.0,980276.0,0.0,0.0,0.0,debt consolidation,Short Term,510752.0,749.0,1438395.0,12.0,18.1,253973.0,29008.0,0
Rent,6 years,0.0,448888.0,0.0,27.0,0.0,debt consolidation,Short Term,331584.0,740.0,1584562.0,11.0,13.5,290377.0,20335.0,0
Home Mortgage,8 years,0.0,783684.0,0.0,35.0,0.0,debt consolidation,Short Term,223872.0,736.0,1508087.0,16.0,17.0,556339.0,30413.0,0
Home Mortgage,10+ years,0.0,301950.0,0.0,0.0,0.0,debt consolidation,Short Term,451506.0,743.0,2437149.0,9.0,14.9,147326.0,16009.0,1
Own Home,< 1 year,0.0,242176.0,0.0,19.0,0.0,debt consolidation,Short Term,307934.0,735.0,1170590.0,16.0,16.0,106039.0,27228.0,0
Home Mortgage,3 years,0.0,1037124.0,0.0,0.0,0.0,home improvements,Short Term,309606.0,734.0,1170590.0,9.0,23.8,661029.0,31507.0,0
Rent,9 years,0.0,486794.0,0.0,36.0,0.0,debt consolidation,Short Term,175406.0,708.0,908903.0,7.0,13.3,287128.0,13861.0,1
Home Mortgage,2 years,0.0,626582.0,0.0,0.0,0.0,debt consolidation,Short Term,478390.0,7340.0,910803.0,9.0,11.8,418836.0,11537.0,1
Home Mortgage,2 years,0.0,809600.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,747.0,1308853.0,12.0,17.5,563559.0,16906.0,0
Rent,3 years,0.0,475618.0,0.0,12.0,0.0,other,Short Term,309606.0,728.0,1315636.0,11.0,18.9,700967.0,21050.0,0
Home Mortgage,2 years,0.0,187044.0,0.0,54.0,0.0,home improvements,Long Term,435160.0,610.0,977132.0,9.0,12.5,77387.00000000003,6669.0,0
Home Mortgage,10+ years,0.0,161942.0,0.0,22.0,0.0,home improvements,Short Term,314358.0,703.0,1202586.0,9.0,16.4,80826.0,13629.0,0
Home Mortgage,10+ years,0.0,343948.0,0.0,35.0,0.0,other,Short Term,309606.0,715.0,1320424.0,10.0,31.2,228722.0,30370.0,0
Home Mortgage,8 years,0.0,1259918.0,0.0,0.0,0.0,debt consolidation,Short Term,264616.0,731.0,1330874.303816817,16.0,21.5,237215.0,20139.0,0
Home Mortgage,10+ years,0.0,1641618.0,0.0,0.0,0.0,debt consolidation,Short Term,132792.0,747.0,1337980.0,17.0,26.1,163039.0,3880.0,0
Rent,5 years,0.0,310156.0,0.0,0.0,0.0,other,Short Term,309606.0,663.0,829160.0,9.0,14.8,108490.0,8222.0,1
Rent,10+ years,0.0,219736.0,0.0,32.0,0.0,debt consolidation,Short Term,219582.0,686.0,963357.0,10.0,14.6,145730.0,3870.0,0
Home Mortgage,3 years,0.0,122342.0,0.0,0.0,0.0,home improvements,Long Term,87252.0,731.0,1223317.8756895363,7.0,17.0,208449.0,16009.0,1
Own Home,9 years,0.0,133012.0,0.0,12.0,0.0,debt consolidation,Short Term,221518.0,706.0,1243531.0,8.0,15.5,64106.0,13368.0,1
Rent,3 years,0.0,176022.0,0.0,0.0,0.0,debt consolidation,Short Term,91278.0,736.0,675659.0,6.0,17.0,116907.0,16009.0,0
Rent,2 years,0.0,475618.0,0.0,43.0,0.0,debt consolidation,Short Term,309606.0,731.0,1149402.4253744397,8.0,17.6,208449.0,12677.0,0
Rent,10+ years,0.0,533478.0,1.0,35.0,1.0,other,Short Term,281578.0,716.0,1452246.0,18.0,17.0,206416.0,23720.0,0
Home Mortgage,2 years,0.0,828058.0,0.0,0.0,0.0,debt consolidation,Short Term,466796.0,730.0,1259833.0,10.0,20.0,451250.0,28556.0,0
Rent,1 year,0.0,756954.0,0.0,32.0,0.0,debt consolidation,Short Term,310684.0,701.0,1170590.0,17.0,14.8,106552.0,16009.0,0
Rent,10+ years,0.0,475618.0,0.0,0.0,0.0,other,Short Term,265826.0,714.0,1168747.0,10.0,19.7,571083.0,27173.0,0
Home Mortgage,10+ years,0.0,1028434.0,0.0,0.0,0.0,home improvements,Long Term,657360.0,731.0,1214033.5849519372,6.0,21.7,287774.0,12774.0,0
Rent,< 1 year,0.0,238194.0,0.0,63.0,0.0,business loan,Short Term,108306.0,734.0,1496440.0,10.0,16.0,146661.0,10675.0,0
Rent,10+ years,0.0,147092.0,0.0,0.0,0.0,buy house,Short Term,84854.0,727.0,746928.0,12.0,13.2,99845.0,7656.0,1
Rent,2 years,0.0,306900.0,1.0,32.0,1.0,debt consolidation,Short Term,195316.0,681.0,1075115.0,18.0,12.3,163001.0,11289.0,0
Home Mortgage,10+ years,0.0,420354.0,0.0,0.0,0.0,debt consolidation,Long Term,330110.0,6230.0,2052608.0,8.0,19.9,252301.0,7766.0,1
Home Mortgage,10+ years,0.0,510554.0,0.0,34.0,0.0,debt consolidation,Short Term,309606.0,741.0,1664229.0,9.0,19.3,256614.0,15866.0,0
Home Mortgage,10+ years,0.0,334620.0,0.0,16.0,0.0,debt consolidation,Short Term,110066.0,731.0,1901140.0,6.0,18.4,282929.0,28992.0,0
Home Mortgage,10+ years,0.0,799810.0,0.0,30.0,0.0,home improvements,Short Term,309606.0,747.0,1170590.0,7.0,16.8,192717.0,6450.0,0
Home Mortgage,10+ years,2.0,489896.0,2.0,32.0,0.0,debt consolidation,Long Term,531806.0,737.0,1148208.0,8.0,22.0,247513.0,22582.0,0
Rent,2 years,0.0,185900.0,0.0,34.0,0.0,debt consolidation,Short Term,173052.0,737.0,747232.0,7.0,12.8,50578.0,12018.0,0
Home Mortgage,8 years,0.0,271480.0,0.0,48.0,0.0,debt consolidation,Long Term,467258.0,7170.0,1152996.0,10.0,12.9,138567.0,27095.0,1
Home Mortgage,10+ years,0.0,119262.0,1.0,32.0,1.0,home improvements,Short Term,130064.0,738.0,936130.0,8.0,25.9,53656.0,11390.0,0
Home Mortgage,10+ years,0.0,793298.0,0.0,27.0,0.0,home improvements,Short Term,360162.0,728.0,1671905.0,18.0,11.7,173337.0,16023.0,1
Rent,10+ years,0.0,559174.0,0.0,0.0,0.0,debt consolidation,Short Term,220264.0,723.0,1426710.0,14.0,29.3,443821.0,34954.0,0
Home Mortgage,9 years,0.0,695904.0,1.0,38.0,0.0,debt consolidation,Long Term,661144.0,724.0,1684863.0,9.0,12.5,270465.0,15164.0,0
Rent,5 years,0.0,623744.0,0.0,74.0,0.0,debt consolidation,Short Term,269500.0,732.0,1163712.0,7.0,14.3,166991.0,15807.0,1
Home Mortgage,2 years,0.0,864380.0,0.0,64.0,0.0,debt consolidation,Short Term,423896.0,694.0,1022922.0,14.0,17.3,438197.0,15770.0,0
Home Mortgage,10+ years,0.0,786896.0,0.0,0.0,0.0,small business,Long Term,665346.0,731.0,1247308.4399769919,13.0,14.7,484557.0,16009.0,1
Rent,7 years,0.0,326238.0,0.0,15.0,0.0,home improvements,Long Term,562430.0,651.0,2642406.0,12.0,12.599999999999998,195244.0,21778.0,0
Own Home,10+ years,0.0,1516482.0,0.0,0.0,0.0,other,Long Term,546898.0,731.0,1441536.4154432048,11.0,18.4,733438.0,20186.0,1
